Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
1423.874,Bacillus subtilis strain MB9_B1,,1423,Complete,MB9_B1,,,,,,,,2019-11-14T00:00:00Z,,PRJNA587401,SAMN13190553,GCA_009662175.1,,CP045820,,Technical University of Denmark,,Illumina NextSeq and Oxford Nanopore,636x,SPAdes with Flye input v. SpaDES v.,1,,1,4263919,43.4565,4523,4320,,,,Oct-17,Denmark,Denmark:Birkeroed,,,,10 cm,,,,,,,,,,,,,,,,,,,,,"Bacillus subtilis is a plant benefiting soil-dwelling Gram-positive bacterium with secondary metabolite production potential. Here, we report the complete genomes of 14 B. subtilis strains isolated from different soil samples in Germany and Denmark",,99.6,98.8,,,,Good,2019-11-25T21:28:51.499Z,2019-11-25T21:28:51.499Z
1423.875,Bacillus subtilis strain MB8_B10,,1423,Complete,MB8_B10,,,,,,,,2019-11-14T00:00:00Z,,PRJNA587401,SAMN13190550,GCA_009662195.1,,CP045824,,Technical University of Denmark,,Illumina NextSeq and Oxford Nanopore,602x,SPAdes with Flye input v. SpaDES v.,1,,1,4225362,43.496273,4497,4289,,,,Oct-17,Denmark,Denmark:Birkeroed,,,,10 cm,,,,,,,,,,,,,,,,,,,,,"Bacillus subtilis is a plant benefiting soil-dwelling Gram-positive bacterium with secondary metabolite production potential. Here, we report the complete genomes of 14 B. subtilis strains isolated from different soil samples in Germany and Denmark",,99.7,98.8,,,,Good,2019-11-25T21:29:29.459Z,2019-11-25T21:29:29.459Z
1423.876,Bacillus subtilis strain MB8_B7,,1423,Complete,MB8_B7,,,,MLST.Bacillus_subtilis.1,,,,2019-11-14T00:00:00Z,,PRJNA587401,SAMN13190552,GCA_009662215.1,,"CP045821,CP045822",,Technical University of Denmark,,Illumina NextSeq and Oxford Nanopore,667x,SPAdes with Flye input v. SpaDES v.,1,1,2,4275601,43.37865,4531,4362,,,,Oct-17,Denmark,Denmark:Birkeroed,,,,10 cm,,,,,,,,,,,,,,,,,,,,,"Bacillus subtilis is a plant benefiting soil-dwelling Gram-positive bacterium with secondary metabolite production potential. Here, we report the complete genomes of 14 B. subtilis strains isolated from different soil samples in Germany and Denmark",,99.3,98.2,,,,Good,2019-11-25T21:29:52.884Z,2019-11-25T21:29:52.884Z
1423.877,Bacillus subtilis strain 75,,1423,Complete,75,,,,MLST.Bacillus_subtilis.10,,,,2019-11-14T00:00:00Z,,PRJNA587401,SAMN13190549,GCA_009662235.1,,CP045825,,Technical University of Denmark,,Illumina NextSeq and Oxford Nanopore,651x,SPAdes with Flye input v. SpaDES v.,1,,1,4156459,43.910767,4365,4169,,,,Feb-16,Germany,Germany:Heida,,,,10 cm,,,,,,,,,,,,,,,,,,,,,"Bacillus subtilis is a plant benefiting soil-dwelling Gram-positive bacterium with secondary metabolite production potential. Here, we report the complete genomes of 14 B. subtilis strains isolated from different soil samples in Germany and Denmark",,99.8,98.7,,,,Good,2019-11-25T21:30:01.233Z,2019-11-25T21:30:01.233Z
1423.878,Bacillus subtilis strain MB8_B1,,1423,Complete,MB8_B1,,,,,,,,2019-11-14T00:00:00Z,,PRJNA587401,SAMN13190551,GCA_009662255.1,,CP045823,,Technical University of Denmark,,Illumina NextSeq and Oxford Nanopore,691x,SPAdes with Flye input v. SpaDES v.,1,,1,4221278,43.501564,4468,4275,,,,Oct-17,Denmark,Denmark:Birkeroed,,,,10 cm,,,,,,,,,,,,,,,,,,,,,"Bacillus subtilis is a plant benefiting soil-dwelling Gram-positive bacterium with secondary metabolite production potential. Here, we report the complete genomes of 14 B. subtilis strains isolated from different soil samples in Germany and Denmark",,99.7,99,,,,Good,2019-11-25T21:30:28.864Z,2019-11-25T21:30:28.864Z
1423.879,Bacillus subtilis strain 73,,1423,Complete,73,,,,,,,,2019-11-14T00:00:00Z,,PRJNA587401,SAMN13190548,GCA_009662275.1,,CP045826,,Technical University of Denmark,,Illumina NextSeq and Oxford Nanopore,595x,SPAdes with Flye input v. SpaDES v.,1,,1,4166516,43.65854,4404,4203,,,,Feb-16,Germany,Germany:Heida,,,,10 cm,,,,,,,,,,,,,,,,,,,,,"Bacillus subtilis is a plant benefiting soil-dwelling Gram-positive bacterium with secondary metabolite production potential. Here, we report the complete genomes of 14 B. subtilis strains isolated from different soil samples in Germany and Denmark",,99.7,98.5,,,,Good,2019-11-25T21:30:26.466Z,2019-11-25T21:30:26.466Z
1423.880,Bacillus subtilis strain P5_B2,,1423,Complete,P5_B2,,,,,,,,2019-11-14T00:00:00Z,,PRJNA587401,SAMN13190558,GCA_009662335.1,,CP045816,,Technical University of Denmark,,Illumina NextSeq and Oxford Nanopore,586x,SPAdes with Flye input v. SpaDES v.,1,,1,4103324,43.62524,4484,4245,,,,Aug-17,Denmark,Denmark:Dyrehave,,,,10 cm,,,,,,,,,,,,,,,,,,,,,"Bacillus subtilis is a plant benefiting soil-dwelling Gram-positive bacterium with secondary metabolite production potential. Here, we report the complete genomes of 14 B. subtilis strains isolated from different soil samples in Germany and Denmark",,99.8,99,,,,Good,2019-11-25T21:34:33.035Z,2019-11-25T21:34:33.035Z
1423.881,Bacillus subtilis strain P5_B1,,1423,Complete,P5_B1,,,,MLST.Bacillus_subtilis.145,,,,2019-11-14T00:00:00Z,,PRJNA587401,SAMN13190557,GCA_009662355.1,,CP045817,,Technical University of Denmark,,Illumina NextSeq and Oxford Nanopore,512x,SPAdes with Flye input v. SpaDES v.,1,,1,4083248,43.842598,4212,4053,,,,Aug-17,Denmark,Denmark:Dyrehave,,,,10 cm,,,,,,,,,,,,,,,,,,,,,"Bacillus subtilis is a plant benefiting soil-dwelling Gram-positive bacterium with secondary metabolite production potential. Here, we report the complete genomes of 14 B. subtilis strains isolated from different soil samples in Germany and Denmark",,99.8,99,,,,Good,2019-11-25T21:34:29.453Z,2019-11-25T21:34:29.453Z
1423.882,Bacillus subtilis strain MB9_B6,,1423,Complete,MB9_B6,,,,,,,,2019-11-14T00:00:00Z,,PRJNA587401,SAMN13190555,GCA_009662375.1,,CP045818,,Technical University of Denmark,,Illumina NextSeq and Oxford Nanopore,671x,SPAdes with Flye input v. SpaDES v.,1,,1,4087720,43.80026,4273,4089,,,,Oct-17,Denmark,Denmark:Birkeroed,,,,10 cm,,,,,,,,,,,,,,,,,,,,,"Bacillus subtilis is a plant benefiting soil-dwelling Gram-positive bacterium with secondary metabolite production potential. Here, we report the complete genomes of 14 B. subtilis strains isolated from different soil samples in Germany and Denmark",,99.7,99,,,,Good,2019-11-25T21:35:40.821Z,2019-11-25T21:35:40.821Z
1423.883,Bacillus subtilis strain P8_B3,,1423,Complete,P8_B3,,,,MLST.Bacillus_subtilis.1,,,,2019-11-14T00:00:00Z,,PRJNA587401,SAMN13190561,GCA_009662415.1,,"CP045812,CP045813",,Technical University of Denmark,,Illumina NextSeq and Oxford Nanopore,498x,SPAdes with Flye input v. SpaDES v.,1,1,2,4299726,43.350296,4563,4386,,,,Aug-17,Denmark,Denmark:Dyrehave,,,,10 cm,,,,,,,,,,,,,,,,,,,,,"Bacillus subtilis is a plant benefiting soil-dwelling Gram-positive bacterium with secondary metabolite production potential. Here, we report the complete genomes of 14 B. subtilis strains isolated from different soil samples in Germany and Denmark",,99.6,98.5,,,,Good,2019-11-25T21:36:24.231Z,2019-11-25T21:36:24.231Z
1423.884,Bacillus subtilis strain P8_B1,,1423,Complete,P8_B1,,,,MLST.Bacillus_subtilis.1,,,,2019-11-14T00:00:00Z,,PRJNA587401,SAMN13190559,GCA_009662435.1,,"CP045922,CP045923",,Technical University of Denmark,,Illumina NextSeq and Oxford Nanopore,585x,SPAdes with Flye input v. SpaDES v.,1,1,2,4299727,43.350334,4567,4393,,,,Aug-17,Denmark,Denmark:Dyrehave,,,,10 cm,,,,,,,,,,,,,,,,,,,,,"Bacillus subtilis is a plant benefiting soil-dwelling Gram-positive bacterium with secondary metabolite production potential. Here, we report the complete genomes of 14 B. subtilis strains isolated from different soil samples in Germany and Denmark",,99.6,98.5,,,,Good,2019-11-25T21:36:51.414Z,2019-11-25T21:36:51.414Z
1423.885,Bacillus subtilis strain P9_B1,,1423,Complete,P9_B1,,,,MLST.Bacillus_subtilis.1,,,,2019-11-14T00:00:00Z,,PRJNA587401,SAMN13190562,GCA_009662455.1,,CP045811,,Technical University of Denmark,,Illumina NextSeq and Oxford Nanopore,658x,SPAdes with Flye input v. SpaDES v.,1,,1,4063468,43.84309,4241,4075,,,,Aug-17,Denmark,Denmark:Dyrehave,,,,10 cm,,,,,,,,,,,,,,,,,,,,,"Bacillus subtilis is a plant benefiting soil-dwelling Gram-positive bacterium with secondary metabolite production potential. Here, we report the complete genomes of 14 B. subtilis strains isolated from different soil samples in Germany and Denmark",,99.7,99,,,,Good,2019-11-25T21:36:47.025Z,2019-11-25T21:36:47.025Z
1423.906,Bacillus subtilis strain ZD01,,1423,Complete,ZD01,,,,MLST.Bacillus_subtilis.55,,,,2019-12-09T00:00:00Z,,PRJNA580327,SAMN13155133,GCA_009665145.2,,WITD01000000,,Lanzhou University,,PacBio RSII,707.0x,SPAdes v. 3.13,1,,1,4015360,43.843716,4151,3995,,soil,isolated from soil .Genome sequencing analysis showed that the Bacillus subtilis strain ZD01 carried one plasmid,6/15/2016,China,China: Chengde,,,,,,,,,,,,,,,,,,,,,,,,,The Bacillus subtilis strain ZD01 was isolated from soil .Genome sequencing analysis showed that the Bacillus subtilis strain ZD01 carried one plasmid.,sample_type:culture,98,97.5,,,,Good,2019-12-30T20:44:05.750Z,2019-12-30T20:44:05.750Z
1423.907,Bacillus subtilis strain MSP5,,1423,Complete,MSP5,,,,,,,,2019-11-20T00:00:00Z,,PRJNA588166,SAMN13229351,GCA_009676665.1,,CP046047,,University of Rzeszow Technology,,Illumina MiSeq,370.0x,CLC Genomics Workbench v. 12,1,,1,4049479,43.67156,4218,4077,,in vitro culture medium after sterylization by autoclaving,,5-Oct-14,Poland,Poland: Rzeszow,,,,,,,,,,,,,,,,,,,,,,,,,Thermophilic Bacillus subtilis MSP5 - genome sequencing and assembly,"sample_type:bacterium;collected_by:Rzeszow University of Technology, Department of Biotechnology and Bioinformatics",98,97.1,,,,Good,2019-12-31T00:20:58.272Z,2019-12-31T00:20:58.272Z
1423.931,Bacillus subtilis strain GOT9,,1423,Complete,GOT9,,,,MLST.Bacillus_subtilis.84,,,,2020-01-12T00:00:00Z,,PRJNA598770,SAMN13715497,GCA_009857115.1,,CP047325,,Chung-Ang University,,Illumina NovaSeq; PacBio RSII,239.63x,HGAP v. 3,1,,1,4119195,43.788143,4287,4131,,soil,,2017-06,South Korea,South Korea: Gotjawal in Jeju island,,,,,,,,,,,,,,,,,,,,,,,,,To enhance drought and salt stresses in plant,sample_type:single cell,98,97.5,,,,Good,2020-02-01T08:04:57.965Z,2020-02-01T08:04:57.965Z
1423.932,Bacillus subtilis strain 7PJ-16,,1423,Complete,7PJ-16,,,,MLST.Bacillus_subtilis.11,,,,2020-01-14T00:00:00Z,,PRJNA391232,SAMN07259745,GCA_009866865.1,,CP023409,,Southwest University,,PacBio,100.0x,HGAP v. June-2017,1,,1,4209045,43.28431,4558,4491,,Mulberry stem,,25-May-15,China,China: Chongqing,,,,,,Mulberry,,,,,,,,,,,,,,,,,,,"Complete genome sequence of Bacillus subtilis 7PJ-16 isolated from mulberry, a strain of strong inhibitory activity against fungi",,97.9,96.8,,,,Good,2020-02-01T11:43:41.508Z,2020-02-01T11:43:41.508Z
1423.933,Bacillus subtilis strain BJQ0005,,1423,Complete,BJQ0005,,,,,,,,2020-01-15T00:00:00Z,,PRJNA600041,SAMN13781157,GCA_009884005.1,,CP047485,,Beijing Technology and Business University,,PacBio RSII,310.0x,Celera Assembler v. 8.3,1,,1,4112497,43.80796,4288,4131,,Baijiu,,27-Nov-19,China,China: Fujian Province,,,,,,,,,,,,,,,,,,,,,,,,,genome sequence of a bacillus subtilis strain for phthalate ester degradation,sample_type:single cell,97.9,97.3,,,,Good,2020-02-01T15:38:53.680Z,2020-02-01T15:38:53.680Z
1423.934,Bacillus subtilis strain SRCM102753,,1423,Complete,SRCM102753,,,,,,,,2020-01-22T00:00:00Z,,PRJNA438180,SAMN08707581,GCA_009913255.1,,CP028201,,Microbial Institute for Fermentation Industry,,PacBio,200.0x,HGAP v. v3.0,1,,1,4025706,43.896076,4104,3924,,Doenjang(Soybean paste),,9/3/2017,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,"The aim is to increase the efficiency of biological resources, such as physiological characteristics and functional genetic information of microorganisms that have not yet been revealed for use in the industrial use fermentation.",sample_type:cell culture,97.9,97,,,,Good,2020-02-07T13:50:54.571Z,2020-02-07T13:50:54.571Z
1423.935,Bacillus subtilis strain SRCM102754,,1423,Complete,SRCM102754,,,,,,,,2020-01-22T00:00:00Z,,PRJNA438180,SAMN08707582,GCA_009913275.1,,"CP028202,CP028203",,Microbial Institute for Fermentation Industry,,PacBio,156.0x,HGAP v. v3.0,1,1,2,4302773,43.39313,4502,4293,,Doenjang(Soybean paste),,9/3/2017,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,"The aim is to increase the efficiency of biological resources, such as physiological characteristics and functional genetic information of microorganisms that have not yet been revealed for use in the industrial use fermentation.",sample_type:cell culture,97.9,97,,,,Good,2020-02-02T02:34:04.091Z,2020-02-02T02:34:04.091Z
1423.936,Bacillus subtilis strain SRCM102745,,1423,Complete,SRCM102745,,,,,,,,2020-01-22T00:00:00Z,,PRJNA438180,SAMN08707588,GCA_009913395.1,,CP028209,,Microbial Institute for Fermentation Industry,,PacBio,148.0x,HGAP v. v3.0,1,,1,4102601,43.753586,4199,4012,,kimchi,,9/3/2017,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,"The aim is to increase the efficiency of biological resources, such as physiological characteristics and functional genetic information of microorganisms that have not yet been revealed for use in the industrial use fermentation.",sample_type:cell culture,97.9,97.2,,,,Good,2020-02-07T13:50:54.571Z,2020-02-07T13:50:54.571Z
1423.937,Bacillus subtilis strain SRCM102748,,1423,Complete,SRCM102748,,,,,,,,2020-01-22T00:00:00Z,,PRJNA438180,SAMN08707591,GCA_009913515.1,,CP028212,,Microbial Institute for Fermentation Industry,,PacBio,318.0x,HGAP v. v3.0,1,,1,4210797,43.56997,4421,4215,,kimchi,,9/3/2017,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,"The aim is to increase the efficiency of biological resources, such as physiological characteristics and functional genetic information of microorganisms that have not yet been revealed for use in the industrial use fermentation.",sample_type:cell culture,97.9,96.8,,,,Good,2020-02-02T02:42:32.938Z,2020-02-02T02:42:32.938Z
1423.938,Bacillus subtilis strain SRCM102749,,1423,Complete,SRCM102749,,,,MLST.Bacillus_subtilis.3,,,,2020-01-22T00:00:00Z,,PRJNA438180,SAMN08707592,GCA_009913535.1,,"CP028213,CP028214",,Microbial Institute for Fermentation Industry,,PacBio,523.0x,HGAP v. v3.0,1,1,2,4220963,43.52587,4398,4201,,kimchi,,9/3/2017,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,"The aim is to increase the efficiency of biological resources, such as physiological characteristics and functional genetic information of microorganisms that have not yet been revealed for use in the industrial use fermentation.",sample_type:cell culture,97.9,96.5,,,,Good,2020-02-07T13:50:54.571Z,2020-02-07T13:50:54.571Z
1423.939,Bacillus subtilis strain SRCM102750,,1423,Complete,SRCM102750,,,,,,,,2020-01-22T00:00:00Z,,PRJNA438180,SAMN08707593,GCA_009913555.1,,"CP028215,CP028216",,Microbial Institute for Fermentation Industry,,PacBio,317.0x,HGAP v. v3.0,1,1,2,4182847,43.605682,4324,4119,,kimchi,,9/3/2017,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,"The aim is to increase the efficiency of biological resources, such as physiological characteristics and functional genetic information of microorganisms that have not yet been revealed for use in the industrial use fermentation.",sample_type:cell culture,97.9,97,,,,Good,2020-02-02T02:42:10.538Z,2020-02-02T02:42:10.538Z
1423.940,Bacillus subtilis strain SRCM102751,,1423,Complete,SRCM102751,,,,,,,,2020-01-22T00:00:00Z,,PRJNA438180,SAMN08707594,GCA_009913575.1,,CP028217,,Microbial Institute for Fermentation Industry,,PacBio,253.0x,HGAP v. v3.0,1,,1,4047680,43.86105,4160,3969,,kimchi,,9/3/2017,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,"The aim is to increase the efficiency of biological resources, such as physiological characteristics and functional genetic information of microorganisms that have not yet been revealed for use in the industrial use fermentation.",sample_type:cell culture,97.9,97.3,,,,Good,2020-02-02T02:42:35.340Z,2020-02-02T02:42:35.340Z
1423.941,Bacillus subtilis strain SRCM102756,,1423,Complete,SRCM102756,,,,,,,,2020-01-22T00:00:00Z,,PRJNA438180,SAMN08707595,GCA_009913595.1,,CP028218,,Microbial Institute for Fermentation Industry,,PacBio,187.0x,HGAP v. v3.0,1,,1,4145782,43.351555,4394,4183,,Ganjang(korea Soy sauce),,9/3/2017,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,"The aim is to increase the efficiency of biological resources, such as physiological characteristics and functional genetic information of microorganisms that have not yet been revealed for use in the industrial use fermentation.",sample_type:cell culture,97.9,97,,,,Good,2020-02-07T13:50:54.571Z,2020-02-07T13:50:54.571Z
1423.942,Bacillus subtilis strain SRCM101393,,1423,Complete,SRCM101393,,,,,,,,2020-01-22T00:00:00Z,,PRJNA438180,SAMN09759286,GCA_009914155.1,,CP031693,,Microbial Institute for Fermentation Industry,,PacBio RSII,270x,HGAP3 v. v3.0,1,,1,4089165,43.84174,4215,4026,,Gochujang(Korean red pepper paste),,6/20/2016,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,"The aim is to increase the efficiency of biological resources, such as physiological characteristics and functional genetic information of microorganisms that have not yet been revealed for use in the industrial use fermentation.",sample_type:cell culture,97.9,97.2,,,,Good,2020-02-07T13:50:54.571Z,2020-02-07T13:50:54.571Z
1423.943,Bacillus subtilis strain 2014-3557,,1423,Complete,2014-3557,,,,MLST.Bacillus_subtilis.1,,,,2020-01-22T00:00:00Z,,PRJNA576869,SAMN13012109,GCA_009914705.1,,"CP045672,CP045673",,Sciensano,,Illumina MiSeq; Oxford Nanopore,347.0x,Unicycler v. 0.4.8,1,1,2,4279307,43.52943,4507,,,feed additive imported from China,,2014,,France,,,,,,,,,,,,,,,,,,,,,,,,,An unauthorized genetically modified Bacillus subtilis overproducing riboflavin that was detected in a feed additive in Europe (RASFF 2014.1249).,sample_type:whole genome DNA extract;collected_by:Service commun des Laboratoires,97.9,96.7,,,,Good,2020-02-02T03:12:51.859Z,2020-02-02T03:12:51.859Z
1423138.3,Bacillus amyloliquefaciens SQR9,,1423138,Complete,SQR9,,,,MLST.Bacillus_subtilis.69,,,,2014-05-08T00:00:00Z,-,PRJNA227504,SAMN03081500,GCA_000685725.1,,CP006890.1,NZ_CP006890.1,Nanjing Agricultural University,,454,28.1x,Newbler v. 2.3,1,,1,4117023,46.1,4109,4078,,,,,,,,,,,,,,,,,,,,,Positive,Bacilli,Yes,Yes,Mesophilic,37C,NonHalophilic,Aerobic,Terrestrial,,"Highlight of the genes that might involved in plant-associated lifestyle, biocontrol, and plant growth promotion",,97.7,96.7,100,,,Good,2014-12-09T00:45:49.029Z,2015-03-16T03:17:09.594Z
1423143.3,Bacillus thuringiensis Bt18247 strain Bt18247,,1423143,Complete,Bt18247,,,,,,,,2016-09-07T00:00:00Z,,PRJNA227492,SAMN04513593,,,"CP015250,CP015253,CP015256,CP015252,CP015255,CP015251,CP015254",,"Georg-August-University Goettingen, Genomic and Applied Microbiology, Goettingen Genomics Laboratory",,Sanger dideoxy sequencing; 454; Illumina;,184x,MIRA v. 4; HGAP v. 2.2.0; Newbler v. 2.8,1,6,7,6138199,35.19,6426,6210,,,,,,,,,,,,Caenorhabditis elegans,,,,,,,,,Positive,Bacilli,Yes,,,,,,Terrestrial,,The gram positive spore forming bacterium is able to produce cry toxins and bactericins.,sample_type:whole organism;biomaterial_provider:Hinrich Schulenburg,99.9,98.7,99.4,1.3,,Good,2017-05-27T03:13:52.084Z,2017-05-27T03:13:52.084Z
1428.1033,Bacillus thuringiensis strain QZL38,,1428,Complete,QZL38,,,,MLST.Bacillus_cereus.1133,,,,2018-10-07T00:00:00Z,,PRJNA493689,SAMN10141297,GCA_003626955.1,,"CP032608,CP032614,CP032609,CP032610,CP032612,CP032611,CP032613",,China,,PacBio RSII,120.0x,HGAP v. 2.3.1,1,6,7,6303380,34.912064,6779,6342,,soil,,20-Sep-18,China,China:Liaoning Province,,,,,,,,,,,,,,,,,,,,,,,,,BT,sample_type:single cell,99.7,98.7,,,,Good,2018-11-28T20:36:58.402Z,2018-11-28T20:36:58.402Z
1428.1093,Bacillus thuringiensis strain C15,,1428,Complete,C15,,,,,,,,2019-01-03T00:00:00Z,,PRJNA387504,SAMN07156125,GCA_003991175.1,,"CP021436,CP021441,CP021440,CP021438,CP021439,CP021437,CP021444,CP021443,CP021442",,Huazhong Agricultural University,,Illumina,180x,ABySS v. 1.9.0,1,8,9,6113568,35.333736,6608,6338,,soil,,1970,China,China,,,,,,,,,,,,,,,,,,,,,,,,,Bacillus thuringiensis strain C15 could kill nematodes and has a spore-crystal association (SCA) phenotype. The genomic analysis helps to reveal the mechanism of this phenotype.,sample_type:soil sample,99.6,97.8,,,,Good,2019-02-01T00:15:47.692Z,2019-02-01T00:15:47.692Z
1428.1161,Bacillus thuringiensis strain T0131,,1428,Complete,T0131,,,,,,,,2019-03-21T00:00:00Z,,PRJNA521275,SAMN10882255,GCA_004194435.2,,"CP035735,CP037453,CP037454,CP037455,CP037456,CP037457,CP037458",,Federal Universaty of Tocantins,,Illumina,10.0x,Geneious v. 10.0.5,1,6,7,6157090,35.083374,6532,6182,,soil,,2015,Brazil,Brazil:Tocantins,,,,,,,,,,,,,,,,,,,,,,,,,Genome analysis of strains of Bacillus thuringiensis subsp. israelensis for comparison between sequences of virulence factors,sample_type:whole organism,99.4,97.3,,,,Good,2019-07-16T11:58:54.180Z,2019-07-16T11:58:54.180Z
1428.1162,Bacillus thuringiensis strain t0137 strain T0137,,1428,Complete,T0137,,,,,,,,2019-03-21T00:00:00Z,,PRJNA521276,SAMN10882302,GCA_004194455.2,,"CP035736,CP037459,CP037460,CP037461,CP037462,CP037463,CP037464",,Federal Universaty of Tocantins,,Illumina,10.0x,Geneious v. 10.0.5,1,6,7,6157093,35.082767,6532,6181,,soil,,2015,Brazil,Brazil:Tocantins,,,,,,,,,,,,,,,,,,,,,,,,,Genome analysis of strains of Bacillus thuringiensis subsp. israelensis for comparison between sequences of virulence factors,sample_type:whole organism,99.4,97.3,,,,Good,2019-07-16T11:58:59.176Z,2019-07-16T11:58:59.176Z
1428.1163,Bacillus thuringiensis strain T0139,,1428,Complete,T0139,,,,,,,,2019-02-14T00:00:00Z,,PRJNA521307,SAMN10882867,GCA_004194475.2,,"CP035737,CP037465,CP037466,CP037467,CP037468,CP037469,CP037470",,Federal Universaty of Tocantins,,Illumina,10.0x,Geneious v. 10.0.5,1,6,7,6157096,35.08004,6492,5471,,soil,,2015,Brazil,Brazil:Tocantins,,,,,,,,,,,,,,,,,,,,,,,,,Genome analysis of strains of Bacillus thuringiensis subsp. israelensis for comparison between sequences of virulence factors,sample_type:whole organism,99.4,97.2,,,,Good,2019-07-16T11:55:52.127Z,2019-07-16T11:55:52.127Z
1428.1169,Bacillus thuringiensis strain Bti,,1428,Complete,Bti,,,,,,,,2019-03-18T00:00:00Z,,PRJNA521267,SAMN10881981,GCA_004354265.1,,"CP037890,CP037884,CP037885,CP037886,CP037887,CP037888,CP037889",,Federal Universaty of Tocantins,,Illumina,10.0x,Geneious v. 10.0.5,1,6,7,6157025,35.0687,6590,6190,,soil,,2015,,Brazil,,,,30 cm,,,,,,,,,,,,,,,,,,,,,Genome analysis of strains of Bacillus thuringiensis subsp. israelensis for comparison between sequences of virulence factors,,99.2,97,,,,Good,2019-07-16T12:02:54.906Z,2019-07-16T12:02:54.906Z
